school_id,school_name,street_address,city,state,zip_code,phone,county,total_students_listing,grades_listing,detail_href,source_url
061146001275,sussman (edward a.) middle,12500 Birchdale Ave.,Downey,CA,90242,(562)904-3572,Los Angeles County,"1,240",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061146001275,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061146001275
061527001959,sutherland elementary,1330 North Amelia Ave.,Glendora,CA,91740,(626)852-4614,Los Angeles County,488,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061527001959,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061527001959
062223001341,sutherland elementary,550 Spring River Cir.,Stockton,CA,95210,(209)953-8999,San Joaquin County,360,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=062223001341,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=062223001341
063441005674,sutro elementary,235 12th Ave.,San Francisco,CA,94118,(415)750-8525,San Francisco County,254,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063441005674,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063441005674
069104207231,sutter county special education,970 Klamath Ln.,Yuba City,CA,95993,(530)822-2900,Sutter County,332,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=069104207231,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=069104207231
060245008793,sutter creek elementary,217 Rex Ave.,Jackson,CA,95642,(209)257-7200,Amador County,387,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060245008793,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060245008793
060285000217,sutter elementary,3410 Longview Rd.,Antioch,CA,94509,(925)779-7425,Contra Costa County,450,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060285000217,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060285000217
063543006052,sutter elementary,3200 Forbes Ave.,Santa Clara,CA,95051,(408)423-4200,Santa Clara County,314,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063543006052,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063543006052
061389008577,sutter middle,715 Riley St.,Folsom,CA,95630,(916)294-9035,Sacramento County,"1,628",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061389008577,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061389008577
060151213958,sutter peak charter academy,2241 Harvard St.,Sacramento,CA,95819,(916)468-4044,Sutter County,714,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060151213958,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=060151213958
063861006473,sutter union high,PO Box 498,Sutter,CA,95982,(530)822-5161,Sutter County,734,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063861006473,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063861006473
061545010200,sutters mill,4801 Luneman Rd.,Placerville,CA,95667,(530)626-2591,El Dorado County,201,KG-3,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061545010200,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=061545010200
063384005284,sutterville elementary,4967 Monterey Way,Sacramento,CA,95822,(916)395-4730,Sacramento County,408,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063384005284,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=063384005284
062547003809,suva elementary,6740 East Suva St.,Bell Gardens,CA,90201,(562)927-1827,Los Angeles County,562,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=062547003809,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=600&ID=062547003809
062547003810,suva intermediate,6660 East Suva St.,Bell Gardens,CA,90201,(562)927-2679,Los Angeles County,650,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062547003810,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062547003810
063384005274,suy:u elementary,6032 36th Ave.,Sacramento,CA,95824,(916)395-4680,Sacramento County,392,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063384005274,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063384005274
064128006840,suzanne middle,525 Suzanne Rd.,Walnut,CA,91789,(909)594-1657,Los Angeles County,"1,190",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=064128006840,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=064128006840
062271007756,sven lokrantz special education center,19451 Wyandotte St.,Reseda,CA,91335,(818)886-8980,Los Angeles County,63,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062271007756,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062271007756
063386007199,svusd virtual academy (alternative),25952 Cordillera Dr.,Mission Viejo,CA,92691,(949)830-3400,Orange County,149,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063386007199,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063386007199
063864008310,sweetwater community day,1355 Second Ave.,Chula Vista,CA,91911,(619)498-6000,San Diego County,0,7-9,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063864008310,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063864008310
063864006495,sweetwater high,2900 Highland Ave.,National City,CA,91950,(619)474-9700,San Diego County,"2,290",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063864006495,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063864006495
062025002634,sweetwater springs elementary,4750 Date Ave.,La Mesa,CA,91941,(619)668-5895,San Diego County,378,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062025002634,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=062025002634
064296006989,sybil n. crookham elementary,PO Box 130,Winton,CA,95388,(209)357-6182,Merced County,362,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=064296006989,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=064296006989
060200912433,sycamore academy of science and cultural arts,PO Box 1400,Wildomar,CA,92595,(951)678-5217,Riverside County,486,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060200912433,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060200912433
060251814426,sycamore academy of science and cultural arts - chino valley,PO Box 1400,Wildomar,CA,92595,(909)606-8028,San Bernardino County,305,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060251814426,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060251814426
060964010454,sycamore canyon,4601 Via Rio,Newbury Park,CA,91320,(805)498-1573,Ventura County,937,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060964010454,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060964010454
063588006146,sycamore canyon elementary,10201 Settle Rd.,Santee,CA,92071,(619)956-5400,San Diego County,373,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063588006146,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=063588006146
060248614377,sycamore creek community charter,17131 Emerald Ln.,Huntington Beach,CA,92647,(714)594-3660,Orange County,158,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060248614377,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=060248614377
069117214779,sycamore creek community charter ii,Po Box 4467,Irvine,CA,92616,(714)594-3660,Orange County,†,–,school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=069117214779,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=601&ID=069117214779
062865004453,sycamore elementary,340 North Main St.,Orange,CA,92868,(714)997-6277,Orange County,357,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062865004453,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062865004453
063684006270,sycamore elementary,2100 Ravenna St.,Simi Valley,CA,93065,(805)520-6745,Ventura County,359,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063684006270,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063684006270
063204004930,sycamore elementary,1926 Sycamore Dr.,Redding,CA,96001,(530)225-0055,Shasta County,235,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063204004930,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063204004930
060876000895,sycamore elementary,225 West Eighth St.,Claremont,CA,91711,(909)398-0324,Los Angeles County,350,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060876000895,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060876000895
060001609094,sycamore elementary,1075 West 13th St.,Upland,CA,91786,(909)982-0347,San Bernardino County,412,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060001609094,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060001609094
060939010608,sycamore hills elementary,11036 Mahogany Dr.,Fontana,CA,92337,(909)580-5029,San Bernardino County,565,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060939010608,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060939010608
060263000189,sycamore junior high,1801 East Sycamore St.,Anaheim,CA,92805,(714)999-3616,Orange County,"1,137",7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060263000189,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060263000189
064015006636,sycamore magnet academy,1402 Sycamore Ave.,Tustin,CA,92780,(714)730-7360,Orange County,"1,085",KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=064015006636,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=064015006636
060005102013,sycamore middle,1125 Sycamore St.,Gridley,CA,95948,(530)846-3636,Butte County,423,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060005102013,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060005102013
061074011753,sycamore ridge,5333 Old Carmel Valley Rd.,San Diego,CA,92130,(858)755-1060,San Diego County,386,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=061074011753,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=061074011753
060001705167,sycamore rocks elementary,23450 South Rd.,Apple Valley,CA,92307,(760)240-3332,San Bernardino County,667,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060001705167,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060001705167
060146913015,sycamore valley academy,6832 Avenue 280,Visalia,CA,93277,(559)622-3236,Tulare County,419,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060146913015,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=060146913015
063513000289,sycamore valley elementary,2200 Holbrook Dr.,Danville,CA,94506,(925)736-0102,Contra Costa County,559,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063513000289,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=063513000289
062271013831,sylmar biotech health and engineering magnet,13050 Borden Ave.,Sylmar,CA,91342,(818)833-3723,Los Angeles County,205,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062271013831,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062271013831
062271003385,sylmar charter high,13050 Borden Ave.,Sylmar,CA,91342,(818)833-3700,Los Angeles County,"1,463",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062271003385,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=602&ID=062271003385
062271003384,sylmar elementary,13291 Phillippi Ave.,Sylmar,CA,91342,(818)367-1078,Los Angeles County,393,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271003384,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271003384
062271013198,sylmar leadership academy,14550 Bledsoe St.,Sylmar,CA,91342,(818)367-1300,Los Angeles County,850,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271013198,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271013198
063867006502,sylvan elementary,2908 Coffee Rd.,Modesto,CA,95355,(209)574-5600,Stanislaus County,326,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=063867006502,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=063867006502
063462005824,sylvan middle,7085 Auburn Blvd.,Citrus Heights,CA,95621,(916)971-7873,Sacramento County,604,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=063462005824,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=063462005824
062271003386,sylvan park elementary,6238 Noble Ave.,Van Nuys,CA,91411,(818)988-4020,Los Angeles County,643,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271003386,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062271003386
061437001653,sylvandale middle,653 Sylvandale Ave.,San Jose,CA,95111,(408)363-5700,Santa Clara County,330,7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061437001653,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061437001653
060231000101,sylvia cassell elementary,1300 Tallahassee Dr.,San Jose,CA,95122,(408)928-7200,Santa Clara County,282,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060231000101,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060231000101
060474000445,sylvia mendez elementary,2840 Ellsworth St.,Berkeley,CA,94705,(510)644-6290,Alameda County,379,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060474000445,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060474000445
060222810846,synergy charter academy,PO Box 78999,Los Angeles,CA,90016,(323)235-7960,Los Angeles County,318,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060222810846,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060222810846
060207812276,synergy kinetic academy,PO Box 78638,Los Angeles,CA,90016,(323)846-2225,Los Angeles County,481,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060207812276,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060207812276
060186712883,synergy quantum academy,PO Box 78999,Los Angeles,CA,90016,(323)510-4171,Los Angeles County,564,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060186712883,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=060186712883
061821008489,t. l. waggoner elementary,627 Joshua Tree St.,Imperial,CA,92251,(760)355-3266,Imperial County,613,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061821008489,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061821008489
064308007008,t. l. whitehead elementary,624 West Southwood Dr.,Woodland,CA,95695,(530)662-2824,Yolo County,331,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=064308007008,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=064308007008
061233007234,t. r. smedberg middle,8239 Kingsbridge Dr.,Sacramento,CA,95829,(916)681-7525,Sacramento County,"1,065",7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061233007234,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=061233007234
062949004552,t. s. macquiddy elementary,330 Martinelli St.,Watsonville,CA,95076,(831)728-6315,Santa Cruz County,438,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062949004552,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=603&ID=062949004552
064119011270,t.h.e leadership academy,1234 Arcadia Ave.,Vista,CA,92084,(760)631-6242,San Diego County,584,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=064119011270,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=064119011270
062454014364,taawila elementary,30344 Stage Coach Rd.,Menifee,CA,92586,(951)723-3001,Riverside County,803,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062454014364,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062454014364
069100209213,table mountain,41 County Center Dr.,Oroville,CA,95965,(530)532-5688,Butte County,16,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=069100209213,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=069100209213
062271003387,taft charter high,5461 Winnetka Ave.,Woodland Hills,CA,91364,(818)227-3600,Los Angeles County,"2,221",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062271003387,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062271003387
063531006009,taft elementary,500 West Keller,Santa Ana,CA,92707,(714)431-7700,Orange County,408,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=063531006009,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=063531006009
062865004454,taft elementary,1829 North Cambridge,Orange,CA,92865,(714)997-6254,Orange County,387,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062865004454,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=604&ID=062865004454
